delta_phi,theta,n,delta_phi_estimator_mean,delta_phi_estimator_variance
1.2503538761287378,0.7853981633974483,80,1.2806404527155588,0.020387157665183953
1.2534954687823274,0.7853981633974483,80,1.284347492595519,0.020482995803472015
1.2566370614359172,0.7853981633974483,80,1.2880625284142921,0.020576033986399844
1.259778654089507,0.7853981633974483,80,1.291785414365038,0.02066601106349908
1.2629202467430969,0.7853981633974483,80,1.2955159857104674,0.020752659452687006
1.2660618393966867,0.7853981633974483,80,1.2992540580662344,0.020835705481158984
1.2692034320502765,0.7853981633974483,80,1.3029994266860263,0.020914869763144273
1.2723450247038663,0.7853981633974483,80,1.3067518657499952,0.020989867615300195
1.2754866173574562,0.7853981633974483,80,1.3105111276582453,0.02106040951036614
1.278628210011046,0.7853981633974483,80,1.3142769423311769,0.021126201569599656
1.2817698026646356,0.7853981633974483,80,1.3180490165185064,0.021186946094400083
1.2849113953182254,0.7853981633974483,80,1.321827033118879,0.0212423421373662
1.2880529879718152,0.7853981633974483,80,1.32561065051201,0.021292086112873587
1.291194580625405,0.7853981633974483,80,1.3293995019053773,0.02133587244712576
1.2943361732789949,0.7853981633974483,80,1.3331931946975053,0.021373394267435675
1.2974777659325847,0.7853981633974483,80,1.3369913098599255,0.021404344130346198
1.3006193585861745,0.7853981633974483,80,1.3407934013399514,0.02142841478796087
1.3037609512397643,0.7853981633974483,80,1.3445989954864404,0.021445299991706523
1.306902543893354,0.7853981633974483,80,1.3484075905006896,0.021454695332539853
1.3100441365469437,0.7853981633974483,80,1.3522186559147324,0.021456299116347388
1.3131857292005336,0.7853981633974483,80,1.356031632099205,0.021449813273148877
1.3163273218541234,0.7853981633974483,80,1.359845929803051,0.021434944298429848
1.3194689145077132,0.7853981633974483,80,1.363660929727289,0.021411404224718877
1.322610507161303,0.7853981633974483,80,1.3674759821350675,0.021378911621309227
1.3257520998148928,0.7853981633974483,80,1.3712904065002285,0.021337192619773182
1.3288936924684827,0.7853981633974483,80,1.3751034911965943,0.021285981962679168
1.3320352851220723,0.7853981633974483,80,1.3789144932301196,0.021225024072706766
1.335176877775662,0.7853981633974483,80,1.3827226380160926,0.02115407413907988
1.338318470429252,0.7853981633974483,80,1.38652711920343,0.02107289921808908
1.3414600630828417,0.7853981633974483,80,1.3903270985481642,0.020981279344126635
1.3446016557364315,0.7853981633974483,80,1.3941217058380664,0.020879008647553876
1.3477432483900214,0.7853981633974483,80,1.3979100388703753,0.020765896475426038
1.3508848410436112,0.7853981633974483,80,1.4016911634844362,0.020641768510939462
1.354026433697201,0.7853981633974483,80,1.405464113651038,0.020506467887256408
1.3571680263507908,0.7853981633974483,80,1.409227891620134,0.020359856291163103
1.3603096190043804,0.7853981633974483,80,1.4129814681284902,0.020201815051901217
1.3634512116579702,0.7853981633974483,80,1.416723782668765,0.02003224621030064
1.36659280431156,0.7853981633974483,80,1.420453743821342,0.019851073563232013
1.3697343969651499,0.7853981633974483,80,1.4241702296501682,0.019658243678330578
1.3728759896187397,0.7853981633974483,80,1.4278720881636966,0.019453726873732702
1.3760175822723295,0.7853981633974483,80,1.431558137841861,0.019237518157644296
1.3791591749259193,0.7853981633974483,80,1.435227168229957,0.01900963812236922
1.3823007675795091,0.7853981633974483,80,1.4388779406000354,0.018770133787529453
1.3854423602330987,0.7853981633974483,80,1.4425091886803463,0.018519079387104398
1.3885839528866886,0.7853981633974483,80,1.4461196194531623,0.018256577095056237
1.3917255455402784,0.7853981633974483,80,1.4497079140211542,0.01798275768426416
1.3948671381938682,0.7853981633974483,80,1.4532727285423004,0.01769778111368181
1.398008730847458,0.7853981633974483,80,1.456812695233163,0.0174018370386837
1.4011503235010478,0.7853981633974483,80,1.460326423440138,0.017095145239759635
1.4042919161546377,0.7853981633974483,80,1.4638125007781182,0.016777955964900393
1.4074335088082275,0.7853981633974483,80,1.467269494335837,0.016450550181211998
1.4105751014618173,0.7853981633974483,80,1.4706959519469123,0.01611323973159484
1.413716694115407,0.7853981633974483,80,1.47409040352546,0.015766367392564984
1.4168582867689967,0.7853981633974483,80,1.4774513624649481,0.015410306829621412
1.4199998794225865,0.7853981633974483,80,1.4807773270987141,0.015045462446952484
1.4231414720761764,0.7853981633974483,80,1.4840667822204308,0.0146722691285599
1.4262830647297662,0.7853981633974483,80,1.487318200662573,0.014291191868407882
1.429424657383356,0.7853981633974483,80,1.4905300449307448,0.013902725287533002
1.4325662500369458,0.7853981633974483,80,1.4937007688915427,0.013507393036554571
1.4357078426905356,0.7853981633974483,80,1.4968288195114265,0.013105747082530872
1.4388494353441252,0.7853981633974483,80,1.4999126386438852,0.012698366879587475
1.441991027997715,0.7853981633974483,80,1.5029506648620263,0.012285858423235485
1.4451326206513049,0.7853981633974483,80,1.5059413353334739,0.011868853188962358
1.4482742133048947,0.7853981633974483,80,1.5088830877343753,0.011448006956065182
1.4514158059584845,0.7853981633974483,80,1.511774362199084,0.011023998518422395
1.4545573986120743,0.7853981633974483,80,1.5146136033019413,0.010597528284401303
1.4576989912656642,0.7853981633974483,80,1.517399262067464,0.010169316768659176
1.460840583919254,0.7853981633974483,80,1.5201297980050537,0.009740102979280962
1.4639821765728436,0.7853981633974483,80,1.5228036811642485,0.009310642704158933
1.4671237692264334,0.7853981633974483,80,1.5254193942063943,0.0088817067011977
1.4702653618800232,0.7853981633974483,80,1.5279754344885121,0.00845407879743032
1.473406954533613,0.7853981633974483,80,1.5304703161550361,0.008028553902738267
1.4765485471872029,0.7853981633974483,80,1.5329025722330045,0.007605935944353881
1.4796901398407927,0.7853981633974483,80,1.5352707567262085,0.007187035728905222
1.4828317324943825,0.7853981633974483,80,1.5375734467037514,0.006772668739192245
1.4859733251479723,0.7853981633974483,80,1.5398092443784048,0.006363652873409009
1.4891149178015621,0.7853981633974483,80,1.5419767791701187,0.005960806134920116
1.4922565104551517,0.7853981633974483,80,1.5440747097500274,0.005564944281114315
1.4953981031087415,0.7853981633974483,80,1.5461017260602683,0.005176878440229515
1.4985396957623314,0.7853981633974483,80,1.5480565513049398,0.004797412705362714
1.5016812884159212,0.7853981633974483,80,1.5499379439075636,0.004427341715104394
1.504822881069511,0.7853981633974483,80,1.5517446994304216,0.004067448230576698
1.5079644737231008,0.7853981633974483,80,1.5534756524511997,0.0037185007187208186
1.5111060663766906,0.7853981633974483,80,1.55512967839245,0.0033812509518602596
1.5142476590302805,0.7853981633974483,80,1.556705695299429,0.003056431633660317
1.51738925168387,0.7853981633974483,80,1.5582026655619852,0.0027447540616125643
1.5205308443374599,0.7853981633974483,80,1.559619597576276,0.0024469058360905294
1.5236724369910497,0.7853981633974483,80,1.560955547342203,0.0021635486260307424
1.5268140296446395,0.7853981633974483,80,1.5622096199925906,0.0018953160010699577
1.5299556222982293,0.7853981633974483,80,1.563380971250294,0.0016428113398063715
1.5330972149518192,0.7853981633974483,80,1.5644688088095726,0.0014066058235671086
1.536238807605409,0.7853981633974483,80,1.5654723936382273,0.001187236524828883
1.5393804002589988,0.7853981633974483,80,1.5663910411972193,0.0009852045989386937
1.5425219929125886,0.7853981633974483,80,1.5672241225746424,0.0008009735875229573
1.5456635855661782,0.7853981633974483,80,1.5679710655311576,0.0006349678413917204
1.548805178219768,0.7853981633974483,80,1.5686313554542088,0.00048757107028718494
1.5519467708733579,0.7853981633974483,80,1.569204536218552,0.00035912502626533893
1.5550883635269477,0.7853981633974483,80,1.5696902109508848,0.0002499283268830865
1.5582299561805375,0.7853981633974483,80,1.5700880426965973,0.0001602354237340009
1.5613715488341273,0.7853981633974483,80,1.5703977549869035,9.025572125453962e-05
1.5645131414877171,0.7853981633974483,80,1.5706191323048937,4.015284992009427e-05
1.567654734141307,0.7853981633974483,80,1.5707520204492793,1.0044097354722226e-05
1.5707963267948966,0.7853981633974483,80,1.5707963267948966,0.0
0.0,0.7853981633974483,120,0.0,0.0
0.0031415926535897933,0.7853981633974483,120,5.418984437435285e-05,9.98141147565576e-06
0.006283185307179587,0.7853981633974483,120,0.00021670280196668006,3.989043582361635e-05
0.00942477796076938,0.7853981633974483,120,0.00048736928846345617,8.962162652178046e-05
0.012566370614359173,0.7853981633974483,120,0.0008659071370549443,0.00015899985044083212
0.015707963267948967,0.7853981633974483,120,0.0013519223070841836,0.00024778119988651563
0.01884955592153876,0.7853981633974483,120,0.0019449098723252564,0.00035565426036414654
0.021991148575128554,0.7853981633974483,120,0.002644255285084338,0.00048224172507132764
0.025132741228718346,0.7853981633974483,120,0.003449235911264179,0.0006271023446977606
0.02827433388230814,0.7853981633974483,120,0.004359022830502214,0.0007897331987880763
0.031415926535897934,0.7853981633974483,120,0.005372682894497219,0.0009695722727269092
0.034557519189487726,0.7853981633974483,120,0.0064891810356739925,0.0011660013223524816
0.03769911184307752,0.7853981633974483,120,0.007707382817415673,0.0013783490063154298
0.04084070449666731,0.7853981633974483,120,0.009026057216213067,0.0016058942645874909
0.04398229715025711,0.7853981633974483,120,0.010443879625254256,0.0018478699200057563
0.0471238898038469,0.7853981633974483,120,0.011959435068202766,0.0021034664784228335
0.05026548245743669,0.7853981633974483,120,0.013571221611188256,0.002371836101930631
0.053407075111026485,0.7853981633974483,120,0.01527765396038459,0.002652096728746008
0.05654866776461628,0.7853981633974483,120,0.01707706723194547,0.0029433363126896922
0.059690260418206076,0.7853981633974483,120,0.018967720880541234,0.0032446171547632512
0.06283185307179587,0.7853981633974483,120,0.020947802772277667,0.0035549802991297814
0.06597344572538566,0.7853981633974483,120,0.023015433387381094,0.0038734499658303334
0.06911503837897545,0.7853981633974483,120,0.02516867013771255,0.0041990379928167195
0.07225663103256524,0.7853981633974483,120,0.027405511783922486,0.0045307482603443635
0.07539822368615504,0.7853981633974483,120,0.0297239029368709,0.004867581071437038
0.07853981633974483,0.7853981633974483,120,0.03212173862783163,0.005208537463000318
0.08168140899333462,0.7853981633974483,120,0.03459686893196828,0.00555262342320877
0.08482300164692443,0.7853981633974483,120,0.0371471036295874,0.005898853992006902
0.08796459430051422,0.7853981633974483,120,0.039770216889784465,0.006246257222935493
0.09110618695410401,0.7853981633974483,120,0.042463951961267614,0.006593877986003252
0.0942477796076938,0.7853981633974483,120,0.045226025855370125,0.0069407815929509505
0.0973893722612836,0.7853981633974483,120,0.04805413400657089,0.007286057227987238
0.10053096491487339,0.7853981633974483,120,0.05094595489618984,0.007628821168887883
0.10367255756846318,0.7853981633974483,120,0.05389915462534001,0.00796821978522992
0.10681415022205297,0.7853981633974483,120,0.056911391423700435,0.00830343230245783
0.10995574287564276,0.7853981633974483,120,0.05998032008117231,0.008633673322430034
0.11309733552923255,0.7853981633974483,120,0.06310359629007133,0.008958195093057082
0.11623892818282235,0.7853981633974483,120,0.06627888088609754,0.009276289521594563
0.11938052083641215,0.7853981633974483,120,0.06950384397698837,0.00958728992808264
0.12252211349000194,0.7853981633974483,120,0.07277616894844147,0.009890572537309014
0.12566370614359174,0.7853981633974483,120,0.07609355633760016,0.01018555770950158
0.12880529879718153,0.7853981633974483,120,0.0794537275651436,0.010471710911716036
0.13194689145077132,0.7853981633974483,120,0.08285442851779133,0.010748543433558643
0.1350884841043611,0.7853981633974483,120,0.08629343297379292,0.011015612852465842
0.1382300767579509,0.7853981633974483,120,0.08976854586477938,0.011272523255238438
0.1413716694115407,0.7853981633974483,120,0.0932776063681649,0.011518925223893282
0.1445132620651305,0.7853981633974483,120,0.09681849082506205,0.011754515595138555
0.14765485471872028,0.7853981633974483,120,0.10038911547951043,0.01197903700389921
0.15079644737231007,0.7853981633974483,120,0.10398743903559321,0.01219227722230872
0.15393804002589986,0.7853981633974483,120,0.10761146502984287,0.012394068306443164
0.15707963267948966,0.7853981633974483,120,0.1112592440170676,0.012584285563799476
0.16022122533307945,0.7853981633974483,120,0.11492887556855069,0.012762846355114111
0.16336281798666924,0.7853981633974483,120,0.11861851008228223,0.012929708744580997
0.16650441064025903,0.7853981633974483,120,0.12232635040562391,0.013084870012864253
0.16964600329384885,0.7853981633974483,120,0.12605065327149853,0.013228365047509575
0.17278759594743864,0.7853981633974483,120,0.12978973054987702,0.013360264625451066
0.17592918860102844,0.7853981633974483,120,0.13354195031696459,0.013480673602286778
0.17907078125461823,0.7853981633974483,120,0.13730573774510796,0.013589729022864434
0.18221237390820802,0.7853981633974483,120,0.14107957581700362,0.013687598167489413
0.1853539665617978,0.7853981633974483,120,0.14486200586834186,0.013774476547741561
0.1884955592153876,0.7853981633974483,120,0.1486516279635061,0.013850585865477563
0.1916371518689774,0.7853981633974483,120,0.15244710110942342,0.013916171948111837
0.1947787445225672,0.7853981633974483,120,0.15624714331305306,0.013971502672712497
0.19792033717615698,0.7853981633974483,120,0.16005053148843568,0.01401686589083629
0.20106192982974677,0.7853981633974483,120,0.16385610121949004,0.01405256736536339
0.20420352248333656,0.7853981633974483,120,0.16766274638512352,0.014078928729882548
0.20734511513692636,0.7853981633974483,120,0.17146941865340898,0.014096285480442158
0.21048670779051615,0.7853981633974483,120,0.1752751268518595,0.014104985008711119
0.21362830044410594,0.7853981633974483,120,0.1790789362209617,0.014105384684812136
0.21676989309769573,0.7853981633974483,120,0.18287996755829897,0.01409784999729674
0.21991148575128552,0.7853981633974483,120,0.18667739626068203,0.01408275275693159
0.22305307840487532,0.7853981633974483,120,0.19047045127177759,0.014060469370170851
0.2261946710584651,0.7853981633974483,120,0.1942584139427375,0.01403137918740828
0.2293362637120549,0.7853981633974483,120,0.19804061681334675,0.013995862930329651
0.2324778563656447,0.7853981633974483,120,0.20181644232115142,0.013954301201936234
0.2356194490192345,0.7853981633974483,120,0.20558532144596858,0.013907073082089043
0.2387610416728243,0.7853981633974483,120,0.20934673229706902,0.013854554810721856
0.2419026343264141,0.7853981633974483,120,0.2131001986502162,0.013797118560211992
0.2450442269800039,0.7853981633974483,120,0.216845288441569,0.013735131297764498
0.24818581963359368,0.7853981633974483,120,0.22058161222530265,0.013668953738075681
0.25132741228718347,0.7853981633974483,120,0.22430882160158064,0.013598939385986504
0.25446900494077324,0.7853981633974483,120,0.2280266076213217,0.013525433668330006
0.25761059759436306,0.7853981633974483,120,0.2317346991739462,0.013448773153696116
0.2607521902479528,0.7853981633974483,120,0.2354328613640514,0.013369284858417409
0.26389378290154264,0.7853981633974483,120,0.2391208938827008,0.013287285636688448
0.2670353755551324,0.7853981633974483,120,0.2427986293787283,0.013203081652384131
0.2701769682087222,0.7853981633974483,120,0.24646593183519086,0.013116967929842654
0.27331856086231204,0.7853981633974483,120,0.2501226949557986,0.013029227980611416
0.2764601535159018,0.7853981633974483,120,0.2537688405658604,0.012940133502930773
0.2796017461694916,0.7853981633974483,120,0.2574043170319805,0.012849944150542109
0.2827433388230814,0.7853981633974483,120,0.2610290977044395,0.012758907367258654
0.2858849314766712,0.7853981633974483,120,0.2646431793858975,0.01266725828361523
0.289026524130261,0.7853981633974483,120,0.26824658082973596,0.012575219671835156
0.2921681167838508,0.7853981633974483,120,0.27183934127107734,0.012483001955293269
0.29530970943744056,0.7853981633974483,120,0.2754215189932134,0.012390803268631234
0.2984513020910304,0.7853981633974483,120,0.27899318993188,0.01229880956468199
0.30159289474462014,0.7853981633974483,120,0.2825544463195419,0.01220719476438377
0.30473448739820996,0.7853981633974483,120,0.28610539537157065,0.012116120945910955
0.3078760800517997,0.7853981633974483,120,0.2896461580159165,0.012025738569318475
0.31101767270538955,0.7853981633974483,120,0.2931768676676408,0.011936186733074741
0.3141592653589793,0.7853981633974483,120,0.29669766904939826,0.011847593458966521
0.31730085801256913,0.7853981633974483,120,0.3002087170587449,0.011760076001963035
0.3204424506661589,0.7853981633974483,120,0.30371017568288655,0.011673741181761468
0.3235840433197487,0.7853981633974483,120,0.3072022169613127,0.011588685732862813
0.3267256359733385,0.7853981633974483,120,0.3106850199964909,0.01150499667017725
0.3298672286269283,0.7853981633974483,120,0.3141587700126796,0.01142275166730325
0.33300882128051806,0.7853981633974483,120,0.3176236574626633,0.011342019444781803
0.3361504139341079,0.7853981633974483,120,0.3210798771820975,0.011262860165783997
0.3392920065876977,0.7853981633974483,120,0.3245276275909686,0.011185325836852764
0.34243359924128747,0.7853981633974483,120,0.32796710994154393,0.011109460711476421
0.3455751918948773,0.7853981633974483,120,0.33139852761203703,0.011035301694437907
0.34871678454846705,0.7853981633974483,120,0.3348220854451168,0.010962878745039206
0.35185837720205687,0.7853981633974483,120,0.3382379891302683,0.010892215277458803
0.35499996985564664,0.7853981633974483,120,0.34164644462890736,0.010823328556656131
0.35814156250923646,0.7853981633974483,120,0.34504765764109846,0.010756230088385207
0.3612831551628262,0.7853981633974483,120,0.3484418331126085,0.010690926002026632
0.36442474781641604,0.7853981633974483,120,0.3518291747810046,0.010627417425090116
0.3675663404700058,0.7853981633974483,120,0.35520988475942517,0.01056570084837169
0.3707079331235956,0.7853981633974483,120,0.35858416315661973,0.010505768480884414
0.3738495257771854,0.7853981633974483,120,0.36195220773181935,0.010447608593802948
0.3769911184307752,0.7853981633974483,120,0.3653142135829716,0.010391205852777752
0.38013271108436497,0.7853981633974483,120,0.36867037286685433,0.010336541638092611
0.3832743037379548,0.7853981633974483,120,0.37202087454957256,0.010283594352236136
0.38641589639154456,0.7853981633974483,120,0.3753659041859505,0.010232339714561611
0.3895574890451344,0.7853981633974483,120,0.378705643726315,0.010182751042797339
0.39269908169872414,0.7853981633974483,120,0.38204027134919316,0.010134799521257204
0.39584067435231396,0.7853981633974483,120,0.3853699613184594,0.010088454455676271
0.3989822670059037,0.7853981633974483,120,0.38869488386347867,0.010043683514671164
0.40212385965949354,0.7853981633974483,120,0.39201520508082804,0.010000452957888428
0.40526545231308336,0.7853981633974483,120,0.39533108685620555,0.009958727850963661
0.4084070449666731,0.7853981633974483,120,0.3986426868051661,0.009918472267469947
0.41154863762026295,0.7853981633974483,120,0.4019501582313606,0.00987964947807779
0.4146902302738527,0.7853981633974483,120,0.40525365010099906,0.009842222127197181
0.41783182292744253,0.7853981633974483,120,0.4085533070322918,0.009806152397401208
0.4209734155810323,0.7853981633974483,120,0.41184926929867266,0.009771402161973808
0.4241150082346221,0.7853981633974483,120,0.4151416728446513,0.00973793312594165
0.4272566008882119,0.7853981633974483,120,0.4184306493131901,0.0097057069559785
0.4303981935418017,0.7853981633974483,120,0.42171632608354154,0.009674685399591154
0.43353978619539146,0.7853981633974483,120,0.42499882631854236,0.009644830394005433
0.4366813788489813,0.7853981633974483,120,0.42827826902039556,0.009616104165187489
0.43982297150257105,0.7853981633974483,120,0.43155476909403245,0.00958846931744245
0.44296456415616087,0.7853981633974483,120,0.4348284374171868,0.009561888914035865
0.44610615680975063,0.7853981633974483,120,0.4380993809163623,0.009536326549288848
0.44924774946334045,0.7853981633974483,120,0.441367702647929,0.009511746412595057
0.4523893421169302,0.7853981633974483,120,0.44463350188362016,0.009488113344806343
0.45553093477052004,0.7853981633974483,120,0.4478968741997571,0.009465392887429064
0.4586725274241098,0.7853981633974483,120,0.45115791156956636,0.009443551325068272
0.4618141200776996,0.7853981633974483,120,0.45441670245800647,0.009422555721542603
0.4649557127312894,0.7853981633974483,120,0.4576733319185492,0.0094023739500943
0.4680973053848792,0.7853981633974483,120,0.4609278816914194,0.00938297471809632
0.471238898038469,0.7853981633974483,120,0.46418043030282224,0.009364327586653232
0.4743804906920588,0.7853981633974483,120,0.4674310531647335,0.009346402985478841
0.4775220833456486,0.7853981633974483,120,0.4706798226748574,0.009329172223418974
0.48066367599923837,0.7853981633974483,120,0.4739268083164007,0.009312607494972674
0.4838052686528282,0.7853981633974483,120,0.4771720767573389,0.009296681883153551
0.48694686130641796,0.7853981633974483,120,0.4804156919488784,0.009281369359015051
0.4900884539600078,0.7853981633974483,120,0.4836577152228612,0.009266644778149036
0.49323004661359754,0.7853981633974483,120,0.48689820538787165,0.009252483874453626
0.49637163926718736,0.7853981633974483,120,0.4901372188238436,0.009238863251446627
0.4995132319207771,0.7853981633974483,120,0.4933748095749834,0.009225760371389696
0.5026548245743669,0.7853981633974483,120,0.4966110294408546,0.009213153542473512
0.5057964172279568,0.7853981633974483,120,0.49984592806548395,0.009201021904292783
0.5089380098815465,0.7853981633974483,120,0.5030795530243788,0.009189345411835304
0.5120796025351363,0.7853981633974483,120,0.5063119499093552,0.009178104818185928
0.5152211951887261,0.7853981633974483,120,0.5095431624111019,0.009167281656137005
0.5183627878423159,0.7853981633974483,120,0.5127732323994131,0.00915685821888379
0.5215043804959056,0.7853981633974483,120,0.5160022000010495,0.009146817539967045
0.5246459731494955,0.7853981633974483,120,0.5192301036751905,0.009137143372614787
0.5277875658030853,0.7853981633974483,120,0.5224569802864544,0.009127820168622125
0.5309291584566751,0.7853981633974483,120,0.5256828651754826,0.009118833056898534
0.5340707511102648,0.7853981633974483,120,0.5289077922270852,0.009110167821795967
0.5372123437638546,0.7853981633974483,120,0.5321317939359584,0.009101810881327277
0.5403539364174444,0.7853981633974483,120,0.5353549014699949,0.00909374926536799
0.5434955290710343,0.7853981633974483,120,0.53857714473121,0.009085970593930237
0.5466371217246241,0.7853981633974483,120,0.5417985524143188,0.009078463055584407
0.5497787143782138,0.7853981633974483,120,0.5450191520630014,0.009071215386100118
0.5529203070318036,0.7853981633974483,120,0.5482389701239004,0.009064216847364748
0.5560618996853934,0.7853981633974483,120,0.551458031998398,0.00905745720663581
0.5592034923389833,0.7853981633974483,120,0.5546763620922248,0.009050926716173358
0.562345084992573,0.7853981633974483,120,0.5578939838629549,0.009044616093292046
0.5654866776461628,0.7853981633974483,120,0.5611109198654435,0.009038516500869398
0.5686282702997526,0.7853981633974483,120,0.5643271917952689,0.009032619528336783
0.5717698629533424,0.7853981633974483,120,0.5675428205302355,0.009026917173178939
0.5749114556069321,0.7853981633974483,120,0.5707578261700044,0.009021401822961683
0.578053048260522,0.7853981633974483,120,0.5739722280739102,0.009016066237899911
0.5811946409141118,0.7853981633974483,120,0.5771860448970297,0.009010903533981984
0.5843362335677016,0.7853981633974483,120,0.5803992946245673,0.009005907166651395
0.5874778262212913,0.7853981633974483,120,0.5836119946046131,0.009001070915058806
0.5906194188748811,0.7853981633974483,120,0.5868241615793475,0.008996388866875649
0.5937610115284709,0.7853981633974483,120,0.590035811714743,0.008991855403678306
0.5969026041820608,0.7853981633974483,120,0.5932469606288294,0.008987465186892085
0.6000441968356505,0.7853981633974483,120,0.5964576234185899,0.008983213144292734
0.6031857894892403,0.7853981633974483,120,0.5996678146855293,0.008979094457059078
0.6063273821428301,0.7853981633974483,120,0.6028775485599911,0.008975104547364832
0.6094689747964199,0.7853981633974483,120,0.6060868387242649,0.008971239066504044
0.6126105674500097,0.7853981633974483,120,0.609295698434552,0.008967493883532462
0.6157521601035995,0.7853981633974483,120,0.6125041405418288,0.008963865074420208
0.6188937527571893,0.7853981633974483,120,0.6157121775116725,0.008960348911696225
0.6220353454107791,0.7853981633974483,120,0.6189198214430904,0.00895694185457363
0.6251769380643689,0.7853981633974483,120,0.6221270840864022,0.008953640539542895
0.6283185307179586,0.7853981633974483,120,0.6253339768602315,0.008950441771413797
0.6314601233715484,0.7853981633974483,120,0.6285405108676351,0.008947342514797008
0.6346017160251383,0.7853981633974483,120,0.6317466969114269,0.008944339886004238
0.6377433086787281,0.7853981633974483,120,0.634952545508732,0.008941431145357837
0.6408849013323178,0.7853981633974483,120,0.6381580669048145,0.008938613689887354
0.6440264939859076,0.7853981633974483,120,0.6413632710862104,0.008935885046407077
0.6471680866394974,0.7853981633974483,120,0.6445681677932124,0.008933242864947233
0.6503096792930873,0.7853981633974483,120,0.6477727665317291,0.008930684912540232
0.653451271946677,0.7853981633974483,120,0.6509770765845667,0.008928209067328663
0.6565928646002668,0.7853981633974483,120,0.6541811070221505,0.008925813312998188
0.6597344572538566,0.7853981633974483,120,0.6573848667127297,0.008923495733507703
0.6628760499074464,0.7853981633974483,120,0.6605883643320817,0.008921254508113097
0.6660176425610361,0.7853981633974483,120,0.6637916083727566,0.008919087906662182
0.669159235214626,0.7853981633974483,120,0.6669946071528793,0.00891699428515863
0.6723008278682158,0.7853981633974483,120,0.6701973688245336,0.008914972081571049
0.6754424205218056,0.7853981633974483,120,0.6733999013817621,0.00891301981188275
0.6785840131753954,0.7853981633974483,120,0.676602212668191,0.008911136066370173
0.6817256058289851,0.7853981633974483,120,0.6798043103843117,0.008909319506093083
0.6848671984825749,0.7853981633974483,120,0.6830062020944346,0.008907568859592985
0.6880087911361648,0.7853981633974483,120,0.6862078952333351,0.008905882919784336
0.6911503837897546,0.7853981633974483,120,0.6894093971126107,0.008904260541031328
0.6942919764433443,0.7853981633974483,120,0.6926107149267661,0.008902700636398475
0.6974335690969341,0.7853981633974483,120,0.6958118557590436,0.008901202175069789
0.7005751617505239,0.7853981633974483,120,0.6990128265870119,0.008899764179923275
0.7037167544041137,0.7853981633974483,120,0.7022136342879319,0.008898385725256419
0.7068583470577035,0.7853981633974483,120,0.7054142856439096,0.00889706593465217
0.7099999397112933,0.7853981633974483,120,0.7086147873468513,0.008895803978980377
0.7131415323648831,0.7853981633974483,120,0.7118151460032357,0.008894599074526055
0.7162831250184729,0.7853981633974483,120,0.7150153681387056,0.008893450481238019
0.7194247176720626,0.7853981633974483,120,0.7182154602025066,0.008892357501093406
0.7225663103256524,0.7853981633974483,120,0.721415428571768,0.00889131947656896
0.7257079029792423,0.7853981633974483,120,0.7246152795556432,0.008890335789217385
0.7288494956328321,0.7853981633974483,120,0.7278150193993176,0.008889405858340305
0.7319910882864218,0.7853981633974483,120,0.7310146542878966,0.008888529139754797
0.7351326809400116,0.7853981633974483,120,0.7342141903501773,0.008887705124649092
0.7382742735936014,0.7853981633974483,120,0.7374136336623119,0.008886933338522196
0.7414158662471912,0.7853981633974483,120,0.7406129902513783,0.00888621334020312
0.7445574589007811,0.7853981633974483,120,0.743812266098857,0.008885544720948269
0.7476990515543708,0.7853981633974483,120,0.7470114671440256,0.008884927103610218
0.7508406442079606,0.7853981633974483,120,0.7502105992872754,0.008884360141879988
0.7539822368615504,0.7853981633974483,120,0.7534096683933595,0.008883843519593482
0.7571238295151402,0.7853981633974483,120,0.7566086802945795,0.008883376950102995
0.7602654221687299,0.7853981633974483,120,0.7598076407939096,0.008882960175713328
0.7634070148223198,0.7853981633974483,120,0.7630065556680725,0.008882592967175973
0.7665486074759096,0.7853981633974483,120,0.7662054306705715,0.00888227512324169
0.7696902001294994,0.7853981633974483,120,0.7694042715346774,0.008882006470270265
0.7728317927830891,0.7853981633974483,120,0.772603083976381,0.00888178686189689
0.7759733854366789,0.7853981633974483,120,0.775801873697324,0.008881616178747054
0.7791149780902688,0.7853981633974483,120,0.7790006463876917,0.008881494328210504
0.7822565707438586,0.7853981633974483,120,0.7821994077290975,0.008881421244263166
0.7853981633974483,0.7853981633974483,120,0.7853981633974484,0.008881396887340687
0.7885397560510381,0.7853981633974483,120,0.7885969190657991,0.008881421244263166
0.7916813487046279,0.7853981633974483,120,0.7917956804072048,0.008881494328210615
0.7948229413582177,0.7853981633974483,120,0.7949944530975726,0.008881616178747165
0.7979645340118074,0.7853981633974483,120,0.7981932428185157,0.008881786861896557
0.8011061266653973,0.7853981633974483,120,0.8013920552602195,0.008882006470270487
0.8042477193189871,0.7853981633974483,120,0.8045908961243251,0.008882275123241357
0.8073893119725769,0.7853981633974483,120,0.8077897711268243,0.008882592967175973
0.8105309046261667,0.7853981633974483,120,0.8109886860009874,0.008882960175713217
0.8136724972797564,0.7853981633974483,120,0.8141876465003168,0.008883376950103328
0.8168140899333463,0.7853981633974483,120,0.8173866584015372,0.008883843519593593
0.8199556825869361,0.7853981633974483,120,0.8205857275076216,0.00888436014188032
0.8230972752405259,0.7853981633974483,120,0.823784859650871,0.00888492710361033
0.8262388678941156,0.7853981633974483,120,0.8269840606960396,0.008885544720948158
0.8293804605477054,0.7853981633974483,120,0.8301833365435186,0.00888621334020323
