delta_phi,E_nu_1.000,VarCRB_nu_1.000,E_nu_0.970,VarCRB_nu_0.970,E_nu_0.971,VarCRB_nu_0.971,E_nu_0.972,VarCRB_nu_0.972
0.879645943005142,0.00126387974722686,1.04224234978714,0.0013525140349202,1.0445006447606,0.00134941074816386,1.04442132764657,0.00134631816422504,1.04434230071869
0.882787535658732,0.00130726052937402,1.04236532466723,0.00139919592585791,1.04465137504965,0.00139597687048487,1.04457106338855,0.00139276892848006,1.04449104668424
0.885929128312322,0.00135076788564459,1.04249290115138,0.00144604040699226,1.04480788282291,0.00144270429610527,1.04472653345828,0.00143937971495101,1.04464548406306
0.889070720965911,0.00139440647895617,1.04262513877959,0.00149305362287833,1.04497025554167,0.00148959911531032,1.04488782414073,0.00148615655992557,1.0448056979761
0.892212313619501,0.00143818103178661,1.04276209974895,0.00154024181009216,1.04513858452064,0.00153666750900683,1.04505502551069,0.00153310558894149,1.04497177726893
0.895353906273091,0.00148209632877316,1.04290384900246,0.00158761130106855,1.04531296503545,0.00158391575249905,1.04522823153389,0.00158023302047128,1.04514381461102
0.898495498926681,0.00152615721939653,1.04305045432213,0.00163516852803425,1.04549349643027,0.00163135021933292,1.04540754017372,0.00162754516970043,1.04532190659717
0.901637091580271,0.00157036862075377,1.04320198642903,0.00168292002701398,1.04568028222973,0.00167897738522549,1.04559305349658,0.00167504845236721,1.04550615385142
0.90477868423386,0.00161473552041735,1.04335851909013,0.00173087244192249,1.04587343025358,0.00172680383206547,1.04578487778476,0.00172274938867922,1.04569666113374
0.90792027688745,0.00165926297940178,1.0435201292322,0.00177903252873268,1.04607305273431,0.00177483625198627,1.04598312364871,0.00177065460729742,1.04589353744891
0.91106186954104,0.00170395613523044,1.0436868970624,0.00182740715971541,1.04627926643736,0.0018230814515211,1.04618790614046,0.00181877084938942,1.04609689615515
0.91420346219463,0.00174882020512246,1.04385890619712,0.00187600332776694,1.04649219278159,0.0018715463558111,1.04639934487224,0.00186710497274345,1.04630685507691
0.91734505484822,0.00179386048928509,1.04403624380165,0.00192482815079575,1.04671195796254,0.00192023801289187,1.04661756413222,0.00191566395593901,1.04652353661613
0.920486647501809,0.00183908237435437,1.04421900073483,0.00197388887617012,1.04693869307828,0.00196916359802624,1.04684269300394,0.00196445490257047,1.04674706786505
0.923628240155399,0.00188449133694679,1.04440727170925,0.00202319288523956,1.04717253425118,0.00201833041809729,1.04707486548377,0.0020134850455179,1.0469775807187
0.926769832808989,0.00193009294738011,1.04460115545718,0.00207274769789045,1.04741362275554,0.0020677459160422,1.04731422059798,0.00206276175125342,1.0472152119831
0.929911425462579,0.00197589287352928,1.04480075491152,0.00212256097715569,1.04766210513742,0.00211741767531426,1.04756090252059,0.00211229252416334,1.04746010348806
0.933053018116168,0.00202189688485788,1.04500617739845,0.00217264053384869,1.0479181333386,0.00216735342437735,1.04781506068391,0.00216208501090553,1.04771240218801
0.936194610769758,0.00206811085662528,1.04521753484168,0.00222299433121287,1.04818186481424,0.00221756104119653,1.04807684989126,0.00221214700473582,1.04797226026876
0.939336203423348,0.00211454077426954,1.04543494398577,0.00227363048958029,1.04845346264759,0.00226804855773111,1.04834643042079,0.00226248644984417,1.04823983524054
0.942477796076938,0.00216119273800741,1.04565852663033,0.00232455729101178,1.04873309565862,0.00231882416439544,1.04862396812555,0.0023131114456405,1.04851529002924
0.945619388730528,0.00220807296764092,1.04588840988331,0.00237578318389953,1.04902093850822,0.0023698962144757,1.0489096345263,0.00236403025098564,1.04879879305765
0.948760981384117,0.00225518780758571,1.04612472643439,0.00242731678752284,1.04931717178937,0.00242127322848062,1.04920360689233,0.00241525128833542,1.04909051831896
0.951902574037707,0.00230254373215721,1.04636761484542,0.00247916689650063,1.04962198211538,0.00247296389838447,1.049506068316,0.0024667831477817,1.04939064543578
0.955044166691297,0.00235014735111427,1.04661721986265,0.00253134248515208,1.04993556218888,0.00252497709174937,1.04981720777122,0.00251863459094437,1.04969935970778
0.958185759344887,0.00239800541548307,1.04687369275265,0.00258385271169814,1.05025811086113,0.00257732185568538,1.05013722015755,0.00257081455469133,1.05001685214212
0.961327351998477,0.00244612482367923,1.04713719166442,0.0026367069222768,1.05058983317364,0.00263000742060804,1.05046630632694,0.00262333215463018,1.05034331946615
0.964468944652066,0.00249451262795852,1.04740788201452,0.00268991465474422,1.05093094037983,0.00268304320374613,1.0508046730905,0.00267619668835017,1.05067896411824
0.967610537305656,0.00254317604121246,1.04768593690475,0.00274348564218452,1.0512816499462,0.00273643881236585,1.05115253320114,0.00272941763833923,1.05102399421516
0.970752129959246,0.0025921224441281,1.04797153756902,0.00279742981611586,1.05164218552509,0.00279020404663743,1.05151010531135,0.00278300467454451,1.05137862349025
0.973893722612836,0.00264135939275778,1.04826487385358,0.00285175730928977,1.05201277690282,0.00284434890210461,1.05187761389886,0.00283696765649044,1.05174307120348
0.977035315266426,0.00269089462650318,1.04856614473405,0.0029064784580547,1.05239365991242,0.00289888357167289,1.05225528915996,0.00289131663491293,1.0521175620118
0.980176907920015,0.00274073607656111,1.04887555887194,0.00296160380420007,1.05278507630918,0.00295381844704901,1.05264336686552,0.0029460618528081,1.05250232580543
0.983318500573605,0.00279089187487203,1.04919333520892,0.00301714409619247,1.05318727360785,0.00300916411956587,1.05304208817133,0.00300121374583417,1.0528975974957
0.986460093227195,0.00284137036357657,1.04951970361153,0.00307311028973212,1.05360050487181,0.00306493138027797,1.05345169938384,0.00305678294196143,1.0533036167567
0.989601685880785,0.00289218010505288,1.04985490555988,0.00312951354752455,1.05402502845121,0.00312113121924473,1.05387245167261,0.00311278026028083,1.05372062771217
0.992743278534375,0.00294332989256152,1.05019919488839,0.00318636523817228,1.05446110766355,0.00317777482389858,1.05430460072373,0.0031692167088555,1.05414887855992
0.995884871187964,0.00299482876152535,1.05055283858485,0.00324367693405814,1.05490901041491,0.00323487357637431,1.05474840632756,0.00322610348149732,1.05458862113404
0.999026463841554,0.00304668600153646,1.05091611764422,0.00330146040811308,1.05536900874713,0.00329243904966703,1.05520413189917,0.00328345195333635,1.05504011039268
1.00216805649514,0.00309891116909289,1.05128932798866,0.00335972762932046,1.0558413783123,0.00335048300250218,1.05567204391565,0.00334127367505976,1.05550360382353
1.00530964914873,0.00315151410115155,1.05167278145355,0.003418490756812,1.05632639776182,0.00340901737273835,1.05615241127218,0.00339958036563548,1.05597936076663
1.00845124180232,0.00320450492953639,1.05206680685033,0.00347776213240447,1.05682434804624,0.00346805426916141,1.05664550454487,0.00345838390338926,1.05646764163766
1.01159283445591,0.00325789409628396,1.05247175109856,0.00353755427139424,1.05733551161258,0.00352760596150259,1.05715159514594,0.00351769631523169,1.05696870705115
1.0147344271095,0.00331169236997675,1.05288798044796,0.00359787985143178,1.0578601714973,0.00358768486845484,1.05767095437804,0.00357752976385983,1.0574828168286
1.01787601976309,0.00336591086314009,1.05331588178252,0.00365875169926944,1.05839861029807,0.00364830354352064,1.058203852363,0.00363789653271063,1.05801022888816
1.02101761241668,0.0034205610507787,1.05375586402058,0.0037201827751856,1.05895110902101,0.00370947465847005,1.05875055684041,0.00369880900846198,1.05855119800117
1.02415920507027,0.00347565479013023,1.05420835961244,0.00378218615481551,1.05951794579157,0.00377121098414568,1.05931133183267,0.00376027966083359,1.0591059744063
1.02730079772386,0.00353120434174059,1.05467382614037,0.00384477500820513,1.06009939441468,0.00383352536839565,1.05988643615568,0.00382232101943436,1.05967480227511
1.03044239037745,0.00358722239190201,1.05515274803491,0.00390796257575432,1.06069572278124,0.00389643071085377,1.06047612177289,0.00388494564738573,1.06025791801371
1.03358398303104,0.00364372207661789,1.05564563839938,0.00397176214083661,1.06130719110122,0.00395993993430688,1.06108063197078,0.00394816611144888,1.06085554838861
1.03672557568463,0.00370071700713637,1.05615304096332,0.00403618699874664,1.06193404995942,0.00402406595228744,1.06170019936387,0.00401199494831528,1.06146790847354
1.03986716833822,0.00375822129718517,1.05667553216424,0.00410125042170084,1.06257653817595,0.00408882163266888,1.06233504369076,0.00407644462679202,1.06209519939198
1.04300876099181,0.00381624959202131,1.05721372336511,0.00416696561953467,1.06323488046213,0.00415421975683206,1.06298536941392,0.00414152750548724,1.06273760585621
1.0461503536454,0.00387481709941406,1.05776826320909,0.00423334569575506,1.06390928486338,0.0042202729741152,1.06365136309779,0.00420725578566938,1.06339529348809
1.04929194629899,0.00393393962266497,1.05833984013074,0.00430040359858941,1.06459993996785,0.00428699375114827,1.06433319055359,0.00427364145893305,1.06406840589868
1.05243353895258,0.00399363359582283,1.05892918501631,0.00436815206663077,1.06530701188031,0.0043543943156843,1.06503099374839,0.0043406962492365,1.06475706153708
1.05557513160617,0.00405391612120365,1.05953707402783,0.00443660356869846,1.06603064093633,0.00442248659454147,1.0657448874501,0.00440843154896053,1.06546135026885
1.05871672425976,0.00411480500937378,1.06016433159439,0.004505770237476,1.06677093815582,0.0044912821451919,1.0664749556177,0.00447685834850464,1.06618132969949
1.06185831691335,0.00417631882174252,1.06081183357134,0.00457566379649865,1.06752798142204,0.00456079208062277,1.06722124750223,0.00454598715902477,1.06691702121369
1.06499990956694,0.00423847691589141,1.06148051058685,0.00464629548005746,1.06830181136681,0.00463102698694451,1.0679837734722,0.00461582792781545,1.06766840573054
1.06814150222053,0.00430129949382918,1.06217135156417,0.00471767594552719,1.06909242696527,0.00470199683333994,1.06876250053333,0.00468638994590975,1.06843541915669
1.07128309487412,0.00436480765332359,1.06288540742781,0.00478981517767307,1.06989978082012,0.00477371087384837,1.06955734754302,0.00475768174739111,1.06921794753451
1.07442468752771,0.00442902344244556,1.06362379501554,0.00486272238443908,1.07072377412775,0.00484617754049799,1.07036818011062,0.00482971099992113,1.07001582187799
1.0775662801813,0.00449396991755591,1.06438770116398,0.00493640588370736,1.07156425132851,0.00491940432729532,1.0711948051792,0.00490248438599794,1.07082881268797
1.08070787283489,0.00455967120484058,1.0651783870053,0.00501087298056402,1.07242099441952,0.00499339766457418,1.07203696527164,0.00497600747445093,1.07165662413883
1.08384946548848,0.00462615256561216,1.06599719245271,0.00508612983453194,1.07329371694227,0.00506816278318034,1.07289433241668,0.00505028458163004,1.07249888794212
1.08699105814207,0.00469344046554987,1.06684554088051,0.00516218131629498,1.07418205762594,0.00514370356802041,1.07376650173333,0.00512531862183319,1.07335515687703
1.09013265079566,0.00476156264803218,1.06772494399959,0.00523903085338318,1.07508557370186,0.00522002240043529,1.07465298468796,0.00520111094643871,1.07422489799069
1.09327424344925,0.00483054821175433,1.06863700692266,0.00531668026436094,1.07600373387708,0.00529711998894156,1.0755532020176,0.00527766117124906,1.07510748547989
1.09641583610284,0.0049004276928073,1.06958343341258,0.00539512958099708,1.07693591097851,0.00537499518782347,1.07646647633236,0.00535496699159421,1.07600219324606
1.09955742875643,0.00497123315137693,1.07056603130669,0.00547437685796415,1.07788137427716,0.00545364480315036,1.07739202439634,0.00543302398470336,1.07690818714601
1.10269902141002,0.00504299826323962,1.07158671810769,0.00555441796962319,1.07883928149334,0.00553306338573067,1.07832894910689,0.00551182539892658,1.07782451694041
1.10584061406361,0.00511575841620449,1.07264752673011,0.00563524639345814,1.07980867050676,0.0056132430106195,1.07927623118209,0.00559136192938303,1.07875010796253
1.1089822067172,0.00518955081165773,1.0737506113832,0.00571685297977864,1.08078845077839,0.00569417304278641,1.08023272057102,0.00567162147966593,1.07968375252407
1.11212379937079,0.00526441457133986,1.07489825357977,0.00579922570731717,1.08177739451583,0.00577583988858454,1.08119712761976,0.00575258890925956,1.08062410107945
1.11526539202438,0.0053403908494849,1.07609286824143,0.00588234942443777,1.08277412759592,0.00585822673272673,1.08216801400982,0.00583424576638536,1.08156965318222
1.11840698467797,0.00541752295044851,1.07733700987652,0.00596620557565752,1.08377712028388,0.00594131326053393,1.08314378350122,0.00591657000604662,1.08251874825553
1.12154857733156,0.00549585645186701,1.07863337881295,0.00605077191330272,1.08478467777781,0.00602507536524488,1.08412267252043,0.00599953569307932,1.08346955622478
1.12469016998515,0.00557543933347193,1.07998482743632,0.00613602219415532,1.08579493061484,0.00610948484027807,1.08510274062683,0.00608311269011574,1.08442006804691
1.12783176263874,0.00565632211156131,1.08139436641189,0.00622192586100789,1.08680582499105,0.00619450905637664,1.08608186091074,0.00616726633043196,1.08536808618293
1.13097335529233,0.00573855797916667,1.0828651708373,0.00630844770915684,1.08781511303341,0.0062801106237107,1.08705771036252,0.00625195707571913,1.08631121507223
1.13411494794592,0.00582220295186708,1.08440058628958,0.0063955475379136,1.08882034308727,0.00636624703900002,1.08802776028289,0.00633714015896558,1.0872468516501
1.1372565405995,0.00590731601923666,1.08600413470597,0.00648317978734303,1.0898188500739,0.00645287031795116,1.08898926677433,0.00642276521262475,1.08817217599562
1.14039813325309,0.00599395930178837,1.08767952004808,0.00657129316053484,1.09080774597881,0.0065399266132633,1.08993926140578,0.00650877588251375,1.08908414214882
1.14353972590668,0.00608219821329192,1.08943063368397,0.00665983023178596,1.09178391055056,0.006627355818698,1.09087454209827,0.00659510942783026,1.08997946919472
1.14668131856027,0.00617210162828163,1.09126155941933,0.00674872704125984,1.09274398227656,0.00671509115975022,1.09179166432106,0.00668169630796167,1.09085463267139
1.14982291121386,0.00626374205447444,1.09317657810678,0.0068379126767486,1.09368434972209,0.00680305877161169,1.09268693267809,0.00676845975674167,1.09170585640193
1.15296450386745,0.0063571958098334,1.09518017174793,0.00692730884335191,1.09460114330682,0.00689117726527733,1.09355639296283,0.00685531534507988,1.09252910482459
1.15610609652104,0.00645254320387201,1.09727702700166,0.00701682942197013,1.09549022762582,0.00697935728271148,1.09439582478808,0.00694217053292578,1.0933200759211
1.15924768917463,0.00654986872276919,1.09947203801156,0.00710638001770625,1.0963471943904,0.00706750104226561,1.09520073486319,0.00702892421176449,1.09407419483194
1.16238928182822,0.0066492612177782,1.10177030844106,0.00719585749939977,1.09716735609686,0.00715550187553227,1.09596635103669,0.00711546623892811,1.09478660826142
1.16553087448181,0.00675081409631906,1.10417715261956,0.00728514953164061,1.09794574051991,0.00724324375711571,1.09668761719754,0.00720167696521568,1.09545217977107
1.1686724671354,0.00685462551507743,1.10669809567849,0.0073741341008382,1.09867708613484,0.00733060082889647,1.09735918912716,0.007287426757425,1.09606548607022
1.17181405978899,0.00696079857431853,1.10933887256248,0.00746267903699249,1.09935583856992,0.00741743692049002,1.09797543143167,0.00737257551762349,1.0966208143983
1.17495565244258,0.00706944151255162,1.11210542578419,0.00755064153305551,1.09997614819861,0.00750360506787184,1.0985304156288,0.00745697220109287,1.09711216110997
1.17809724509617,0.00718066790052641,1.11500390179838,0.00763786766386731,1.10053186897328,0.0075889470321393,1.09901791952502,0.00754045433504302,1.09753323157334
1.18123883774976,0.00729459683352296,1.11804064584174,0.00772419190683737,1.10101655860766,0.00767329282072349,1.099431427963,0.0076228475404061,1.09787744146957
1.18438043040335,0.00741135312067276,1.12122219511093,0.00780943666668588,1.10142348021025,0.00775646021335774,1.09976413504841,0.00770396505910798,1.09813791960486
1.18752202305694,0.00753106747000531,1.12455527012123,0.00789341180671554,1.10174560546438,0.00783825429531815,1.1000089479635,0.00778360728937266,1.09830751232978
1.19066361571053,0.0076538766677765,1.12804676408807,0.00797591418918597,1.10197561945659,0.00791846700063426,1.10015849244077,0.00786156133178806,1.09837878965156
1.19380520836412,0.00777992375047099,1.13170373018754,0.00805672722754625,1.10210592723686,0.00799687666797944,1.10020512000378,0.00793760054894377,1.09834405312761
1.19694680101771,0.00790935816779492,1.13553336651545,0.00813562045335381,1.10212866219486,0.00807324761218431,1.10014091704206,0.00801148414157105,1.09819534561976
1.2000883936713,0.00804233593475878,1.13954299860939,0.00821234910079749,1.1020356963324,0.00814732971433818,1.09995771579279,0.00808295674424686,1.09792446296835
1.20322998632489,0.0081790197709386,1.1437400593363,0.00828665371191706,1.10181865248292,0.00821885803355671,1.09964710729428,0.00815174804373919,1.0975229676535
1.20637157897848,0.00831957922468129,1.14813206601891,0.00835825976554294,1.10146891854856,0.00828755244354173,1.099200456363,0.00821757242319832,1.0969822044823
1.20951317163207,0.00846419078008309,1.15272659460697,0.00842687733314795,1.10097766378695,0.00835311729714117,1.09860891861551,0.00828012863539662,1.09629331833392
1.21265476428566,0.00861303794425239,1.15753125075607,0.00849220076478119,1.100335857173,0.00841524112206415,1.09786345958404,0.00833909950824463,1.09544727398731
1.21579635693925,0.00876631131233485,1.16255363764779,0.00855390840823,1.09953428786016,0.00847359635100053,1.09695487590835,0.00839415168579727,1.09443487802451
1.21893794959284,0.00892420860759935,1.16780132040816,0.00861166236459554,1.09856358772879,0.00852783908928334,1.09587381861154,0.0084449354079581,1.09324680280442
1.22207954224643,0.00908693469373478,1.17328178698394,0.00866510828336908,1.09741425600685,0.00857760892320969,1.09461081842852,0.00849108433197987,1.09187361246933
1.22522113490002,0.00925470155644437,1.17900240533444,0.00871387520003397,1.09607668592649,0.0086225287720596,1.09315631314644,0.00853221539879501,1.09030579093757
1.22836272755361,0.00942772825114924,1.18497037684989,0.00875757541912892,1.09454119335938,0.00866220478672419,1.09150067688958,0.008567928747099,1.08853377181078
1.2315043202072,0.00960624081370431,1.19119268585603,0.00879580444554318,1.09279804735674,0.00869622629771483,1.08963425127312,0.00859780767793317,1.08654797010799
1.23464591286079,0.00979047213071804,1.1976760451455,0.0088281409666946,1.09083750249893,0.00872416581514601,1.08754737832224,0.00862141867232014,1.084338815724
1.23778750551438,0.00998066176608958,1.20442683745928,0.00885414688796549,1.0886498329486,0.00874557908308904,1.08523043503659,0.00863831146433491,1.08189678847473
1.24092909816797,0.0101770557402467,1.21145105287468,0.00887336742366096,1.08622536806334,0.00876000519046483,1.08267386945639,0.00864801917172375,1.07921245458816
1.24407069082156,0.0103799062584995,1.21875422207705,0.00888533124540114,1.08355452942197,0.00876696674034294,1.07986823807838,0.00865005848587752,1.07627650447524
1.24721228347515,0.0105894713848582,1.22634134553039,0.00888955068962316,1.08062786909447,0.00876597007928237,1.07680424443596,0.0086439299227361,1.07307979159494
1.25035387612874,0.0108060146576361,1.23421681857874,0.00888552202554971,1.07743610896697,0.00875650558797814,1.07347277865233,0.00862911813581357,1.06961337220755
1.25349546878233,0.0110298046431112,1.24238435255986,0.00887272578467591,1.07397018090928,0.00873804803416189,1.06986495775546,0.00860509229218875,1.06586854580831
1.25663706143592,0.0112611144235644,1.25084689203248,0.00885062715240492,1.07022126757557,0.00871005698833383,1.0659721665245,0.00857130651197191,1.06183689599683
1.25977865408951,0.0115002210159669,1.25960652827619,0.00881867642217737,1.0661808435932,0.00867197730251612,1.06178609863316,0.00852720037130772,1.05751033154657
1.2629202467431,0.0117474047177186,1.26866440924541,0.00877630951196529,1.06184071689899,0.00862323965183487,1.05729879782906,0.00847219946861077,1.05288112741243
1.26606183939669,0.0120029483758179,1.27802064623811,0.00872294854264877,1.05719306996527,0.00856326113829198,1.05250269890038,0.0084057160532871,1.04794196541666
1.26920343205028,0.0122671365760612,1.28767421753746,0.00865800247736814,1.05223050064713,0.00849144595569351,1.04739066815214,0.00832714971576376,1.04268597433574
1.27234502470387,0.0125402547488567,1.29762286940498,0.00858086782051881,1.04694606238266,0.00840718611427826,1.04195604312111,0.00823588813724063,1.03710676912165
1.27548661735746,0.0128225881885842,1.30786301477787,0.00849092937461293,1.04133330347897,0.0083098622231319,1.03619267126008,0.00813130789710126,1.03119848897415
1.27862821001105,0.0131144209834444,1.31838963016197,0.00838756105286342,1.0353863052013,0.00819884432806672,1.0300949473145,0.00801277533555167,1.024955833994
1.28176980266464,0.0134160348531263,1.32919615120208,0.00827012674490102,1.02909971839781,0.008073492802261,1.02365784911674,0.00787964746855652,1.01837410015212
1.28491139531823,0.0137277078918048,1.34027436751815,0.00813798123260367,1.02246879840162,0.00793315928647287,1.01687697154625,0.0077312729518364,1.01144921230349
1.28805298797182,0.0140497132143163,1.35161431743494,0.00799047115270413,1.0154894379445,0.0077771876753383,1.00974855838926,0.00756699309020048,1.00417775500501
1.29119458062541,0.0143823175037285,1.36320418330072,0.00782693600243012,1.00815819783584,0.00760491514585238,1.00226953186274,0.00738614288821182,0.996557000890752
1.29433617327899,0.0147257794588485,1.37503018816368,0.00764670918405286,1.00047233518691,0.00741567322378556,0.994437519576373,0.00718805213777873,0.98858493638975
1.29747776593258,0.0150803481407291,1.387076494619,0.00744911908401025,0.99242982894772,0.00720878888351328,0.986250878717755,0.00697204653800898,0.98026028457769
1.30061935858617,0.0154462612175854,1.39932510673191,0.00723349018187514,0.984029402572337,0.00698358567643731,0.977708717273332,0.00673744884234062,0.971582524981965
1.30376095123976,0.0158237431081703,1.41175577596261,0.00699914418425984,0.975270543629694,0.00673938488292403,0.96881091211709,0.00648358002780269,0.962551910179039
1.30690254389335,0.0162130030240561,1.42434591213043,0.0067454011785304,0.966153520207331,0.00647550668249086,0.95955812382609,0.00620976048095967,0.953169479050045
1.31004413654694,0.0166142329119934,1.43707050046068,0.00647158080099253,0.956679393981812,0.00619127133685171,0.949951808092424,0.0059153111950585,0.94343706658124
1.31318572920053,0.0170276052980309,1.44990202584594,0.00617700341413818,0.946850029850164,0.00588600038022769,0.939994223653322,0.00559955497268261,0.933357310134335
1.31632732185412,0.0174532710357849,1.46281040548875,0.00586099128742412,0.93666810204656,0.00555901781134138,0.929688436665914,0.00526181762823241,0.922933652129894
1.31946891450771,0.0178913569619301,1.475762931133,0.00552286977599836,0.92613709670273,0.0052096512814368,0.91903832149226,0.00490142918451086,0.912170339113202
1.3226105071613,0.0183419634626776,1.48872422213994,0.00516196849186201,0.91526131081997,0.00483723327268937,0.908048557892849,0.00451772505769599,0.901072417219907
1.32575209981489,0.0188051619557952,1.50165619067248,0.00477762246190538,0.904045847678138,0.00444110226145433,0.89672462464122,0.00411004722510255,0.889645724065593
1.32889369246848,0.0192809922934476,1.51451802029595,0.00436917326744157,0.892496608705922,0.00402060386090253,0.885072789614268,0.00367774537024435,0.877896877121168
1.33203528512207,0.0197694600919436,1.52726615930234,0.00393597015993929,0.880620281883456,0.00357509193770023,0.873100096439852,0.00322017799983731,0.86583325867331
1.33517687777566,0.0202705339953306,1.53985433004721,0.00347737114785152,0.868424326770702,0.00310392969765783,0.860814347799891,0.00273671352766658,0.853462997469353
1.33831847042925,0.0207841428805045,1.55223355561759,0.00299274404965333,0.855916956275931,0.00260649073545038,0.848224085517026,0.0022267313203892,0.840794947208489
1.34146006308284,0.0213101730124201,1.56435220507671,0.00248146750846123,0.843107115306603,0.00208216004377371,0.835338567587231,0.00168962270071793,0.827838662023485
1.34460165573643,0.0218484651587907,1.57615605852225,0.00194293196387108,0.830004456465089,0.00153033497763877,0.822167742324873,0.0011247919036701,0.814604369155
1.34774324839002,0.0223988116744482,1.58758839313208,0.00137654057696501,0.816619312984132,0.000950426169801455,0.808722219818155,0.000531656981977324,0.801102939009007
1.35088484104361,0.0229609535664421,1.59859009128954,0.000781710104831523,0.80296266908417,0.000341858393701155,0.795013240904376,-9.03493429595947e-05,0.787345852828413
1.3540264336972,0.023534577551662,1.60909977181373,0.000157871721203184,0.789046127994946,-0.000295928629384212,0.781052643900546,-0.000741778887731082,0.773345168213303
1.35716802635079,0.0241193131196336,1.61905394519177,-0.000495528219684571,0.774881877851633,-0.000963479481795426,0.766852829317473,-0.00142316727397707,0.759113482728176
1.36030961900438,0.0247147296138421,1.62838719359971,-0.00117902747862986,0.760482655728442,-0.00166132236205341,0.75242672281328,-0.00213503325823217,0.74466389586406
1.36345121165797,0.0253203333456511,1.6370323763601,-0.00189314728848888,0.745861710037619,-0.0023899684605786,0.737787736644496,-0.00287787812647755,0.73000996960883
1.36659280431156,0.0259355647555874,1.64492086131407,-0.00263839177451253,0.731032761578405,-0.00314991140019028,0.722949729874053,-0.00365218515492494,0.715165687892297
1.36973439696515,0.0265597956373602,1.65198278241025,-0.0034152474392628,0.716009963469664,-0.00394162674260512,0.707926967598505,-0.0044584191381436,0.700145415180818
1.37287598961874,0.0271923264405733,1.65814732361774,-0.00422418271307556,0.700807860246835,-0.00476557156173385,0.692734079460178,-0.00529702598517279,0.684963854473679
1.37601758227233,0.027832383668541,1.66334302905973,-0.00506564757058969,0.685441346371689,-0.00562218408417503,0.677386017705785,-0.00616843238390041,0.669636004975161
1.37915917492592,0.028479117388118,1.66749813901486,-0.00594007321345646,0.669925624415244,-0.00651188339688535,0.661898015043721,-0.00707304553355703,0.654177119690096
1.38230076757951,0.0291315988687322,1.67054095121156,-0.0068478718190057,0.654276163162321,-0.00743506922167114,0.646285542554039,-0.00801125294480998,0.638602663193319
1.3854423602331,0.0297888183681354,1.67240020655406,-0.00778943635423635,0.63850865588039,-0.0083921217557088,0.630564267887192,-0.00898342230655857,0.622928269812844
1.38858395288669,0.0304496830824983,1.67300549815508,-0.00876514045418308,0.622638978984489,-0.00938340157702977,0.614750013981373,-0.00998990141820366,0.607169702448727
1.39172554554028,0.0311130152786228,1.6722877022638,-0.00977533836337718,0.60668315132208,-0.0104092496135384,0.598858718522839,-0.0110310181858204,0.591342812246329
1.39486713819387,0.0317775506259246,1.67017942938095,-0.0108203649388081,0.590657294282876,-0.0114699871738293,0.582906394341941,-0.0121070806804053,0.575463499320218
1.39800873084746,0.0324419367458018,1.66661549354622,-0.0119005357125306,0.574577592934766,-0.0125659160378393,0.566909090949554,-0.0132183772560444,0.559547674718194
1.40115032350105,0.0331047319956641,1.66153339748682,-0.0130161470118004,0.55846025836372,-0.0136973186050491,0.550882857376941,-0.0143651767256465,0.543611223788371
1.40429191615464,0.0337644045045908,1.65487383100675,-0.0141674761343937,0.542321491385581,-0.0148644580978161,0.534843706488446,-0.0155477285916683,0.527669971110392
1.40743350880823,0.0344193314770489,1.64658117970184,-0.015354781576566,0.526177447780316,-0.0160675788171456,0.518807580907547,-0.016766263329044,0.511739647125325
1.41057510146182,0.0350677987805457,1.63660404077411,-0.016578303310967,0.510044205188671,-0.0173069064480917,0.502790320681942,-0.0180209927174,0.495835856580996
1.41371669411541,0.0357080008322923,1.62489574246507,-0.0178382631116047,0.493937731781858,-0.0185826484118519,0.486807632811226,-0.0193121102194989,0.479974048909535
1.416858286769,0.0363380407991329,1.611414863331,-0.0191348649229346,0.477873856817962,-0.0198949942614259,0.470875062714582,-0.0206397914027305,0.46416949060904
1.41999987942259,0.036955931124012,1.59612574735846,-0.0204682952699828,0.461868243169801,-0.0212441161177619,0.455007967741279,-0.0220041944004623,0.448437239722612
1.42314147207618,0.0375595943911036,1.57899901067843,-0.0218387237063757,0.445936361895947,-0.0226301691431239,0.439221492775486,-0.023405460409889,0.432792122455911
1.42628306472977,0.0381468645405367,1.56001203545323,-0.0232463032970878,0.430093468913402,-0.0240532920484391,0.423530547986525,-0.0248437142231459,0.417248711989459
1.42942465738336,0.0387154884422971,1.53914944633236,-0.0246911711327606,0.414354583823808,-0.0255136076314082,0.407949788774069,-0.0263190647883043,0.40182130950984
1.43256625003695,0.0392631278373758,1.51640356477465,-0.0261734488723353,0.398734470910153,-0.0270112233420896,0.392493597919035,-0.0278316057970058,0.386523927481261
1.43570784269054,0.0397873616527458,1.49177483640407,-0.0276932433108863,0.383247622334122,-0.0285462318727632,0.377176069958482,-0.0293814162954358,0.371370275159914
1.43884943534413,0.0402856886950027,1.46527222657355,-0.0292506469694849,0.367908243527406,-0.0301187117688897,0.362010997777024,-0.0309685613154682,0.35637374634693
1.44199102799772,0.0407555307257716,1.43691357927906,-0.0308457387040697,0.352730240778629,-0.0317287280581069,0.347011861412794,-0.0325930925228248,0.341547409359684
1.4451326206513,0.0411942359201407,1.40672593464536,-0.032478584330254,0.337727210982269,-0.0333763328941803,0.332191819039297,-0.0342550488792266,0.326903999196728
1.44827421330489,0.0415990827074273,1.3747458002971,-0.0341492372612435,0.322912433532641,-0.0350615662130249,0.317563700097526,-0.0359544573155994,0.312455911855343
